article_id,technique,start_char,end_char,source_file
769752554,Repetition,392,417,article769752554.task2-TC.labels
769752554,Loaded_Language,626,637,article769752554.task2-TC.labels
769752554,"Name_Calling,Labeling",797,817,article769752554.task2-TC.labels
769752554,Flag-Waving,906,915,article769752554.task2-TC.labels
769752554,"Name_Calling,Labeling",1047,1061,article769752554.task2-TC.labels
769752554,Loaded_Language,1347,1357,article769752554.task2-TC.labels
769752554,"Name_Calling,Labeling",1373,1388,article769752554.task2-TC.labels
769752554,Repetition,1400,1404,article769752554.task2-TC.labels
769752554,"Exaggeration,Minimisation",1448,1488,article769752554.task2-TC.labels
769752554,"Name_Calling,Labeling",1656,1666,article769752554.task2-TC.labels
769752554,Repetition,1734,1738,article769752554.task2-TC.labels
769752554,Loaded_Language,1779,1801,article769752554.task2-TC.labels
769752554,Slogans,1919,1941,article769752554.task2-TC.labels
769752554,Repetition,2311,2327,article769752554.task2-TC.labels
769752554,"Name_Calling,Labeling",2311,2326,article769752554.task2-TC.labels
999000125,"Exaggeration,Minimisation",889,994,article999000125.task2-TC.labels
999000125,"Exaggeration,Minimisation",1444,1478,article999000125.task2-TC.labels
999000125,Doubt,2183,2466,article999000125.task2-TC.labels
730559808,Appeal_to_fear-prejudice,5353,5419,article730559808.task2-TC.labels
730559808,Black-and-White_Fallacy,955,993,article730559808.task2-TC.labels
730559808,Loaded_Language,998,1088,article730559808.task2-TC.labels
730559808,"Exaggeration,Minimisation",1251,1341,article730559808.task2-TC.labels
730559808,Black-and-White_Fallacy,2544,2640,article730559808.task2-TC.labels
730559808,Black-and-White_Fallacy,3006,3186,article730559808.task2-TC.labels
730559808,"Bandwagon,Reductio_ad_hitlerum",3215,3490,article730559808.task2-TC.labels
730559808,Causal_Oversimplification,3492,3611,article730559808.task2-TC.labels
730559808,Thought-terminating_Cliches,3953,4017,article730559808.task2-TC.labels
730559808,"Bandwagon,Reductio_ad_hitlerum",4279,4361,article730559808.task2-TC.labels
730559808,Black-and-White_Fallacy,4404,4442,article730559808.task2-TC.labels
730559808,"Exaggeration,Minimisation",5659,5889,article730559808.task2-TC.labels
730559808,Appeal_to_Authority,5891,5970,article730559808.task2-TC.labels
730559808,Loaded_Language,5353,5419,article730559808.task2-TC.labels
730559808,"Bandwagon,Reductio_ad_hitlerum",1251,1341,article730559808.task2-TC.labels
730559808,Causal_Oversimplification,2483,2640,article730559808.task2-TC.labels
730559808,Repetition,4357,4537,article730559808.task2-TC.labels
730559808,Appeal_to_fear-prejudice,5891,5969,article730559808.task2-TC.labels
758512204,"Name_Calling,Labeling",1490,1505,article758512204.task2-TC.labels
758512204,Loaded_Language,430,468,article758512204.task2-TC.labels
758512204,Loaded_Language,513,567,article758512204.task2-TC.labels
758512204,"Name_Calling,Labeling",1971,1982,article758512204.task2-TC.labels
758512204,Loaded_Language,2441,2458,article758512204.task2-TC.labels
758512204,Doubt,5043,5076,article758512204.task2-TC.labels
758512204,Loaded_Language,5223,5239,article758512204.task2-TC.labels
758512204,Repetition,5078,5131,article758512204.task2-TC.labels
758512204,"Name_Calling,Labeling",5106,5119,article758512204.task2-TC.labels
758512204,Doubt,5078,5104,article758512204.task2-TC.labels
758512204,Repetition,1490,1500,article758512204.task2-TC.labels
758512204,"Name_Calling,Labeling",264,276,article758512204.task2-TC.labels
758512204,"Exaggeration,Minimisation",280,343,article758512204.task2-TC.labels
758512204,Loaded_Language,631,649,article758512204.task2-TC.labels
758512204,"Name_Calling,Labeling",655,675,article758512204.task2-TC.labels
758512204,"Name_Calling,Labeling",1450,1470,article758512204.task2-TC.labels
758512204,Loaded_Language,1947,1964,article758512204.task2-TC.labels
758512204,Appeal_to_fear-prejudice,2003,2036,article758512204.task2-TC.labels
758512204,Doubt,2461,2486,article758512204.task2-TC.labels
758512204,Thought-terminating_Cliches,5157,5178,article758512204.task2-TC.labels
758512204,"Name_Calling,Labeling",2461,2474,article758512204.task2-TC.labels
999001287,Flag-Waving,141,180,article999001287.task2-TC.labels
999001287,Doubt,2274,2389,article999001287.task2-TC.labels
999001287,Loaded_Language,4656,4690,article999001287.task2-TC.labels
999001287,Doubt,4308,4583,article999001287.task2-TC.labels
999001287,Appeal_to_Authority,3424,3790,article999001287.task2-TC.labels
727658675,Loaded_Language,807,862,article727658675.task2-TC.labels
727658675,Loaded_Language,1222,1444,article727658675.task2-TC.labels
727658675,Loaded_Language,2273,2426,article727658675.task2-TC.labels
727658675,Appeal_to_fear-prejudice,1215,1444,article727658675.task2-TC.labels
727658675,Black-and-White_Fallacy,2556,2842,article727658675.task2-TC.labels
727658675,Causal_Oversimplification,3033,3115,article727658675.task2-TC.labels
727658675,"Exaggeration,Minimisation",1383,1389,article727658675.task2-TC.labels
727658675,Appeal_to_Authority,2138,2271,article727658675.task2-TC.labels
727658675,"Exaggeration,Minimisation",2335,2352,article727658675.task2-TC.labels
727658675,Black-and-White_Fallacy,3033,3113,article727658675.task2-TC.labels
762152527,Loaded_Language,1412,1423,article762152527.task2-TC.labels
762152527,Loaded_Language,2017,2026,article762152527.task2-TC.labels
762152527,Flag-Waving,1121,1166,article762152527.task2-TC.labels
762152527,Doubt,863,897,article762152527.task2-TC.labels
762152527,Loaded_Language,1502,1535,article762152527.task2-TC.labels
762152527,Loaded_Language,1802,1827,article762152527.task2-TC.labels
762152527,"Whataboutism,Straw_Men,Red_Herring",1870,1912,article762152527.task2-TC.labels
762152527,"Whataboutism,Straw_Men,Red_Herring",1914,1953,article762152527.task2-TC.labels
762152527,Doubt,898,975,article762152527.task2-TC.labels
728758697,Appeal_to_Authority,819,1036,article728758697.task2-TC.labels
728758697,Flag-Waving,1512,1599,article728758697.task2-TC.labels
728758697,Causal_Oversimplification,1697,1788,article728758697.task2-TC.labels
728758697,"Bandwagon,Reductio_ad_hitlerum",1232,1383,article728758697.task2-TC.labels
728758697,"Bandwagon,Reductio_ad_hitlerum",1384,1511,article728758697.task2-TC.labels
728758697,"Name_Calling,Labeling",31,49,article728758697.task2-TC.labels
728758697,"Whataboutism,Straw_Men,Red_Herring",51,89,article728758697.task2-TC.labels
728758697,Thought-terminating_Cliches,1456,1509,article728758697.task2-TC.labels
728758697,Doubt,1512,1584,article728758697.task2-TC.labels
728758697,"Whataboutism,Straw_Men,Red_Herring",1790,1836,article728758697.task2-TC.labels
701553469,Appeal_to_fear-prejudice,4178,4280,article701553469.task2-TC.labels
701553469,Loaded_Language,31,41,article701553469.task2-TC.labels
701553469,Slogans,77,143,article701553469.task2-TC.labels
701553469,Loaded_Language,351,361,article701553469.task2-TC.labels
701553469,"Name_Calling,Labeling",1716,1744,article701553469.task2-TC.labels
701553469,"Name_Calling,Labeling",1864,1887,article701553469.task2-TC.labels
701553469,"Exaggeration,Minimisation",3139,3159,article701553469.task2-TC.labels
701553469,Slogans,3455,3476,article701553469.task2-TC.labels
701553469,"Name_Calling,Labeling",3695,3715,article701553469.task2-TC.labels
701553469,Loaded_Language,3898,3916,article701553469.task2-TC.labels
701553469,Causal_Oversimplification,1983,2143,article701553469.task2-TC.labels
701553469,Loaded_Language,288,302,article701553469.task2-TC.labels
701553469,Doubt,2486,2651,article701553469.task2-TC.labels
701553469,Doubt,2666,2781,article701553469.task2-TC.labels
741896049,Repetition,996,1068,article741896049.task2-TC.labels
741896049,Appeal_to_Authority,972,1068,article741896049.task2-TC.labels
741896049,"Exaggeration,Minimisation",1131,1210,article741896049.task2-TC.labels
741896049,Repetition,1141,1237,article741896049.task2-TC.labels
741896049,Flag-Waving,1131,1237,article741896049.task2-TC.labels
694327499,Loaded_Language,9221,9252,article694327499.task2-TC.labels
694327499,Loaded_Language,11573,11606,article694327499.task2-TC.labels
694327499,Causal_Oversimplification,1366,1501,article694327499.task2-TC.labels
694327499,Loaded_Language,2798,2874,article694327499.task2-TC.labels
694327499,"Name_Calling,Labeling",3032,3055,article694327499.task2-TC.labels
694327499,"Name_Calling,Labeling",3656,3688,article694327499.task2-TC.labels
694327499,Causal_Oversimplification,4811,4934,article694327499.task2-TC.labels
694327499,"Name_Calling,Labeling",4944,4978,article694327499.task2-TC.labels
694327499,Loaded_Language,5950,6079,article694327499.task2-TC.labels
694327499,"Name_Calling,Labeling",6320,6343,article694327499.task2-TC.labels
694327499,Loaded_Language,9393,9408,article694327499.task2-TC.labels
694327499,Appeal_to_fear-prejudice,9630,9695,article694327499.task2-TC.labels
694327499,"Name_Calling,Labeling",11470,11661,article694327499.task2-TC.labels
694327499,Loaded_Language,11720,11770,article694327499.task2-TC.labels
694327499,Loaded_Language,110,142,article694327499.task2-TC.labels
694327499,Thought-terminating_Cliches,6296,6318,article694327499.task2-TC.labels
767129999,Loaded_Language,1943,1951,article767129999.task2-TC.labels
767129999,"Whataboutism,Straw_Men,Red_Herring",1739,1805,article767129999.task2-TC.labels
767129999,Flag-Waving,1498,1513,article767129999.task2-TC.labels
767129999,Slogans,2058,2094,article767129999.task2-TC.labels
767129999,Slogans,59,79,article767129999.task2-TC.labels
767129999,Flag-Waving,2478,2499,article767129999.task2-TC.labels
767129999,Loaded_Language,2522,2531,article767129999.task2-TC.labels
698503276,Loaded_Language,7295,7301,article698503276.task2-TC.labels
698503276,Loaded_Language,1057,1084,article698503276.task2-TC.labels
698503276,Loaded_Language,1169,1228,article698503276.task2-TC.labels
698503276,Flag-Waving,1272,1302,article698503276.task2-TC.labels
698503276,Repetition,1340,1370,article698503276.task2-TC.labels
698503276,Repetition,1404,1456,article698503276.task2-TC.labels
698503276,Repetition,4539,4559,article698503276.task2-TC.labels
698503276,Repetition,6447,6487,article698503276.task2-TC.labels
698503276,Appeal_to_fear-prejudice,8730,8957,article698503276.task2-TC.labels
698503276,Loaded_Language,177,200,article698503276.task2-TC.labels
698503276,"Whataboutism,Straw_Men,Red_Herring",1303,1402,article698503276.task2-TC.labels
698503276,Slogans,3107,3132,article698503276.task2-TC.labels
698503276,Loaded_Language,4612,4630,article698503276.task2-TC.labels
698503276,Loaded_Language,6946,6983,article698503276.task2-TC.labels
698503276,Loaded_Language,7332,7348,article698503276.task2-TC.labels
698503276,Appeal_to_fear-prejudice,7932,8164,article698503276.task2-TC.labels
698503276,"Bandwagon,Reductio_ad_hitlerum",9024,9279,article698503276.task2-TC.labels
698503276,Loaded_Language,9044,9055,article698503276.task2-TC.labels
727634031,Thought-terminating_Cliches,12173,12206,article727634031.task2-TC.labels
727634031,Doubt,8017,8133,article727634031.task2-TC.labels
727634031,Loaded_Language,11405,11421,article727634031.task2-TC.labels
727634031,Appeal_to_fear-prejudice,11940,12022,article727634031.task2-TC.labels
733754480,Appeal_to_Authority,91,149,article733754480.task2-TC.labels
733754480,Appeal_to_Authority,719,792,article733754480.task2-TC.labels
736231219,"Bandwagon,Reductio_ad_hitlerum",1713,1752,article736231219.task2-TC.labels
736231219,"Name_Calling,Labeling",415,449,article736231219.task2-TC.labels
736231219,"Name_Calling,Labeling",485,532,article736231219.task2-TC.labels
736231219,"Name_Calling,Labeling",575,599,article736231219.task2-TC.labels
736231219,Loaded_Language,846,875,article736231219.task2-TC.labels
736231219,Loaded_Language,990,1041,article736231219.task2-TC.labels
736231219,"Name_Calling,Labeling",1105,1116,article736231219.task2-TC.labels
736231219,"Exaggeration,Minimisation",1138,1178,article736231219.task2-TC.labels
736231219,"Bandwagon,Reductio_ad_hitlerum",1383,1459,article736231219.task2-TC.labels
736231219,Loaded_Language,1614,1631,article736231219.task2-TC.labels
736231219,"Name_Calling,Labeling",40,51,article736231219.task2-TC.labels
736231219,Slogans,18,38,article736231219.task2-TC.labels
736231219,Slogans,285,313,article736231219.task2-TC.labels
736231219,"Name_Calling,Labeling",319,330,article736231219.task2-TC.labels
736231219,"Name_Calling,Labeling",78,91,article736231219.task2-TC.labels
736231219,"Whataboutism,Straw_Men,Red_Herring",720,805,article736231219.task2-TC.labels
736231219,"Name_Calling,Labeling",1504,1544,article736231219.task2-TC.labels
736231219,"Name_Calling,Labeling",1553,1573,article736231219.task2-TC.labels
736231219,"Whataboutism,Straw_Men,Red_Herring",1659,1752,article736231219.task2-TC.labels
736231219,"Name_Calling,Labeling",1356,1374,article736231219.task2-TC.labels
999000149,Repetition,374,399,article999000149.task2-TC.labels
999000149,Appeal_to_fear-prejudice,2989,3077,article999000149.task2-TC.labels
999000149,Loaded_Language,73,94,article999000149.task2-TC.labels
999000149,Loaded_Language,300,326,article999000149.task2-TC.labels
999000149,Loaded_Language,1281,1291,article999000149.task2-TC.labels
999000149,"Exaggeration,Minimisation",1270,1301,article999000149.task2-TC.labels
999000149,Repetition,1349,1374,article999000149.task2-TC.labels
758386255,Loaded_Language,1495,1500,article758386255.task2-TC.labels
758386255,Repetition,5097,5105,article758386255.task2-TC.labels
758386255,Repetition,5358,5366,article758386255.task2-TC.labels
758386255,Repetition,5826,5834,article758386255.task2-TC.labels
758386255,Loaded_Language,28609,28626,article758386255.task2-TC.labels
758386255,"Exaggeration,Minimisation",1142,1150,article758386255.task2-TC.labels
758386255,"Exaggeration,Minimisation",1989,2006,article758386255.task2-TC.labels
758386255,"Bandwagon,Reductio_ad_hitlerum",3706,3741,article758386255.task2-TC.labels
758386255,"Whataboutism,Straw_Men,Red_Herring",5290,5304,article758386255.task2-TC.labels
758386255,"Exaggeration,Minimisation",5453,5484,article758386255.task2-TC.labels
758386255,"Exaggeration,Minimisation",5615,5635,article758386255.task2-TC.labels
758386255,"Exaggeration,Minimisation",5793,5802,article758386255.task2-TC.labels
758386255,Black-and-White_Fallacy,6137,6178,article758386255.task2-TC.labels
758386255,Loaded_Language,6525,6554,article758386255.task2-TC.labels
758386255,"Exaggeration,Minimisation",7833,7925,article758386255.task2-TC.labels
758386255,Loaded_Language,8445,8450,article758386255.task2-TC.labels
758386255,Loaded_Language,8371,8378,article758386255.task2-TC.labels
758386255,"Exaggeration,Minimisation",8386,8406,article758386255.task2-TC.labels
758386255,Repetition,8536,8544,article758386255.task2-TC.labels
758386255,Repetition,8642,8650,article758386255.task2-TC.labels
758386255,Repetition,8722,8730,article758386255.task2-TC.labels
758386255,Repetition,8915,8925,article758386255.task2-TC.labels
758386255,Repetition,8818,8826,article758386255.task2-TC.labels
758386255,Repetition,8947,8955,article758386255.task2-TC.labels
758386255,Repetition,9428,9436,article758386255.task2-TC.labels
758386255,Repetition,9484,9492,article758386255.task2-TC.labels
758386255,Repetition,9348,9356,article758386255.task2-TC.labels
758386255,Repetition,9544,9552,article758386255.task2-TC.labels
758386255,Repetition,9735,9745,article758386255.task2-TC.labels
758386255,Repetition,9779,9787,article758386255.task2-TC.labels
758386255,Repetition,9847,9855,article758386255.task2-TC.labels
758386255,Repetition,9954,9962,article758386255.task2-TC.labels
758386255,Repetition,10366,10374,article758386255.task2-TC.labels
758386255,Repetition,10166,10174,article758386255.task2-TC.labels
758386255,Repetition,27083,27093,article758386255.task2-TC.labels
758386255,Repetition,26689,26697,article758386255.task2-TC.labels
758386255,Repetition,26295,26303,article758386255.task2-TC.labels
758386255,Repetition,26487,26497,article758386255.task2-TC.labels
758386255,Repetition,17050,17060,article758386255.task2-TC.labels
758386255,Repetition,15781,15789,article758386255.task2-TC.labels
758386255,Repetition,14415,14425,article758386255.task2-TC.labels
758386255,Repetition,13799,13807,article758386255.task2-TC.labels
758386255,Repetition,13741,13749,article758386255.task2-TC.labels
758386255,Repetition,12732,12740,article758386255.task2-TC.labels
758386255,Repetition,12171,12179,article758386255.task2-TC.labels
758386255,Repetition,12607,12615,article758386255.task2-TC.labels
758386255,Repetition,10819,10827,article758386255.task2-TC.labels
758386255,Repetition,10607,10617,article758386255.task2-TC.labels
758386255,Loaded_Language,15128,15143,article758386255.task2-TC.labels
758386255,Repetition,16657,16665,article758386255.task2-TC.labels
758386255,Loaded_Language,28048,28053,article758386255.task2-TC.labels
758386255,"Name_Calling,Labeling",30476,30484,article758386255.task2-TC.labels
758386255,Loaded_Language,30762,30777,article758386255.task2-TC.labels
758386255,Loaded_Language,2021,2034,article758386255.task2-TC.labels
758386255,"Name_Calling,Labeling",6170,6178,article758386255.task2-TC.labels
758386255,Loaded_Language,6980,6990,article758386255.task2-TC.labels
758386255,Repetition,9143,9151,article758386255.task2-TC.labels
758386255,Loaded_Language,16089,16101,article758386255.task2-TC.labels
758386255,"Name_Calling,Labeling",27716,27727,article758386255.task2-TC.labels
758386255,Repetition,31973,31989,article758386255.task2-TC.labels
697959084,Thought-terminating_Cliches,2647,2664,article697959084.task2-TC.labels
697959084,Loaded_Language,128,157,article697959084.task2-TC.labels
697959084,Doubt,1689,1765,article697959084.task2-TC.labels
697959084,Flag-Waving,1689,1790,article697959084.task2-TC.labels
697959084,Repetition,2783,2857,article697959084.task2-TC.labels
697959084,Doubt,2914,2988,article697959084.task2-TC.labels
723501118,Loaded_Language,157,176,article723501118.task2-TC.labels
723501118,Loaded_Language,727,741,article723501118.task2-TC.labels
723501118,Thought-terminating_Cliches,1559,1592,article723501118.task2-TC.labels
723501118,"Exaggeration,Minimisation",157,257,article723501118.task2-TC.labels
723501118,Doubt,695,720,article723501118.task2-TC.labels
723501118,Loaded_Language,1440,1451,article723501118.task2-TC.labels
723501118,Doubt,1944,2030,article723501118.task2-TC.labels
789370998,"Name_Calling,Labeling",4,21,article789370998.task2-TC.labels
789370998,Loaded_Language,108,136,article789370998.task2-TC.labels
789370998,Doubt,573,684,article789370998.task2-TC.labels
789370998,Loaded_Language,863,880,article789370998.task2-TC.labels
789370998,"Exaggeration,Minimisation",1206,1255,article789370998.task2-TC.labels
789370998,"Name_Calling,Labeling",1211,1223,article789370998.task2-TC.labels
789370998,Loaded_Language,1714,1719,article789370998.task2-TC.labels
789370998,"Name_Calling,Labeling",2978,3007,article789370998.task2-TC.labels
789370998,"Exaggeration,Minimisation",3878,3907,article789370998.task2-TC.labels
789370998,Loaded_Language,4007,4020,article789370998.task2-TC.labels
730573740,Appeal_to_Authority,834,846,article730573740.task2-TC.labels
730573740,Loaded_Language,45,67,article730573740.task2-TC.labels
730573740,Black-and-White_Fallacy,983,1127,article730573740.task2-TC.labels
730573740,Loaded_Language,1029,1063,article730573740.task2-TC.labels
730573740,Loaded_Language,1338,1505,article730573740.task2-TC.labels
730573740,Black-and-White_Fallacy,2177,2229,article730573740.task2-TC.labels
730573740,Black-and-White_Fallacy,2240,2345,article730573740.task2-TC.labels
730573740,Appeal_to_Authority,2479,2572,article730573740.task2-TC.labels
730573740,Black-and-White_Fallacy,2682,2753,article730573740.task2-TC.labels
730573740,Black-and-White_Fallacy,4118,4224,article730573740.task2-TC.labels
730573740,"Name_Calling,Labeling",1302,1322,article730573740.task2-TC.labels
730573740,"Name_Calling,Labeling",1445,1467,article730573740.task2-TC.labels
786344683,"Name_Calling,Labeling",1431,1449,article786344683.task2-TC.labels
786344683,Loaded_Language,1599,1613,article786344683.task2-TC.labels
786344683,"Name_Calling,Labeling",1630,1646,article786344683.task2-TC.labels
786344683,Doubt,6165,6272,article786344683.task2-TC.labels
786344683,Loaded_Language,73,127,article786344683.task2-TC.labels
786344683,"Name_Calling,Labeling",262,280,article786344683.task2-TC.labels
786344683,Loaded_Language,726,768,article786344683.task2-TC.labels
786344683,"Exaggeration,Minimisation",843,870,article786344683.task2-TC.labels
786344683,Loaded_Language,985,994,article786344683.task2-TC.labels
786344683,"Name_Calling,Labeling",1572,1593,article786344683.task2-TC.labels
786344683,"Exaggeration,Minimisation",1681,1743,article786344683.task2-TC.labels
786344683,"Exaggeration,Minimisation",2208,2218,article786344683.task2-TC.labels
786344683,Loaded_Language,2291,2308,article786344683.task2-TC.labels
786344683,Loaded_Language,3347,3360,article786344683.task2-TC.labels
786344683,Appeal_to_Authority,5025,5073,article786344683.task2-TC.labels
786344683,Loaded_Language,6014,6031,article786344683.task2-TC.labels
786344683,Doubt,2366,2431,article786344683.task2-TC.labels
999000133,Loaded_Language,145,162,article999000133.task2-TC.labels
999000133,"Exaggeration,Minimisation",175,229,article999000133.task2-TC.labels
999000133,Loaded_Language,485,498,article999000133.task2-TC.labels
999000133,Repetition,729,738,article999000133.task2-TC.labels
999000133,Doubt,1834,1922,article999000133.task2-TC.labels
999000133,Loaded_Language,526,549,article999000133.task2-TC.labels
725824328,"Name_Calling,Labeling",3313,3330,article725824328.task2-TC.labels
725824328,Loaded_Language,1027,1045,article725824328.task2-TC.labels
725824328,Repetition,2959,2964,article725824328.task2-TC.labels
725824328,Loaded_Language,3081,3112,article725824328.task2-TC.labels
725824328,Loaded_Language,4189,4199,article725824328.task2-TC.labels
725824328,Doubt,4001,4406,article725824328.task2-TC.labels
725824328,Appeal_to_fear-prejudice,1962,2033,article725824328.task2-TC.labels
725824328,Loaded_Language,2056,2060,article725824328.task2-TC.labels
732154721,Appeal_to_fear-prejudice,1172,1283,article732154721.task2-TC.labels
732154721,"Bandwagon,Reductio_ad_hitlerum",2755,2819,article732154721.task2-TC.labels
732154721,Flag-Waving,281,318,article732154721.task2-TC.labels
732154721,Flag-Waving,397,530,article732154721.task2-TC.labels
732154721,"Name_Calling,Labeling",1930,1965,article732154721.task2-TC.labels
732154721,"Name_Calling,Labeling",2607,2666,article732154721.task2-TC.labels
732154721,Slogans,27,61,article732154721.task2-TC.labels
732154721,Slogans,281,318,article732154721.task2-TC.labels
732154721,Appeal_to_fear-prejudice,987,1153,article732154721.task2-TC.labels
732154721,"Name_Calling,Labeling",2384,2427,article732154721.task2-TC.labels
762200179,Repetition,6609,6625,article762200179.task2-TC.labels
762200179,Repetition,6715,6731,article762200179.task2-TC.labels
762200179,Repetition,6804,6820,article762200179.task2-TC.labels
762200179,Repetition,6884,6900,article762200179.task2-TC.labels
762200179,Flag-Waving,663,678,article762200179.task2-TC.labels
762200179,"Exaggeration,Minimisation",1300,1306,article762200179.task2-TC.labels
762200179,"Exaggeration,Minimisation",6376,6386,article762200179.task2-TC.labels
762200179,"Exaggeration,Minimisation",6417,6424,article762200179.task2-TC.labels
762200179,Loaded_Language,3915,3920,article762200179.task2-TC.labels
762200179,Flag-Waving,6074,6077,article762200179.task2-TC.labels
762200179,Flag-Waving,6195,6198,article762200179.task2-TC.labels
788816478,Loaded_Language,162,178,article788816478.task2-TC.labels
788816478,Loaded_Language,501,535,article788816478.task2-TC.labels
788816478,Loaded_Language,652,687,article788816478.task2-TC.labels
788816478,"Name_Calling,Labeling",1916,1944,article788816478.task2-TC.labels
788816478,Loaded_Language,5528,5563,article788816478.task2-TC.labels
788816478,Appeal_to_Authority,5942,6075,article788816478.task2-TC.labels
788816478,Loaded_Language,6484,6503,article788816478.task2-TC.labels
788816478,Loaded_Language,1981,2023,article788816478.task2-TC.labels
788816478,Doubt,4739,4766,article788816478.task2-TC.labels
788816478,Doubt,331,373,article788816478.task2-TC.labels
788816478,Causal_Oversimplification,446,635,article788816478.task2-TC.labels
788816478,"Name_Calling,Labeling",1950,1980,article788816478.task2-TC.labels
788816478,"Name_Calling,Labeling",3805,3827,article788816478.task2-TC.labels
788816478,"Name_Calling,Labeling",4272,4284,article788816478.task2-TC.labels
788816478,Loaded_Language,4413,4427,article788816478.task2-TC.labels
788816478,Doubt,4563,4604,article788816478.task2-TC.labels
788816478,Loaded_Language,4579,4604,article788816478.task2-TC.labels
788816478,Loaded_Language,4754,4766,article788816478.task2-TC.labels
788816478,Causal_Oversimplification,5330,5403,article788816478.task2-TC.labels
788816478,Loaded_Language,5587,5622,article788816478.task2-TC.labels
788816478,Loaded_Language,6657,6696,article788816478.task2-TC.labels
788816478,"Name_Calling,Labeling",4589,4604,article788816478.task2-TC.labels
773748383,Loaded_Language,43,58,article773748383.task2-TC.labels
773748383,Loaded_Language,651,667,article773748383.task2-TC.labels
773748383,Doubt,4113,4228,article773748383.task2-TC.labels
773748383,Loaded_Language,163,181,article773748383.task2-TC.labels
773748383,"Exaggeration,Minimisation",1518,1578,article773748383.task2-TC.labels
773748383,"Exaggeration,Minimisation",2569,2608,article773748383.task2-TC.labels
773748383,"Exaggeration,Minimisation",3122,3215,article773748383.task2-TC.labels
773748383,Loaded_Language,3320,3339,article773748383.task2-TC.labels
773748383,Doubt,3521,3559,article773748383.task2-TC.labels
773748383,Doubt,3561,3685,article773748383.task2-TC.labels
773748383,Loaded_Language,3903,3930,article773748383.task2-TC.labels
773748383,Loaded_Language,4034,4065,article773748383.task2-TC.labels
773748383,Loaded_Language,4671,4685,article773748383.task2-TC.labels
773748383,"Name_Calling,Labeling",4714,4724,article773748383.task2-TC.labels
723537899,Doubt,3125,3182,article723537899.task2-TC.labels
723537899,Loaded_Language,1917,1925,article723537899.task2-TC.labels
723537899,Appeal_to_fear-prejudice,3463,3515,article723537899.task2-TC.labels
723537899,Doubt,4586,4691,article723537899.task2-TC.labels
723537899,Appeal_to_fear-prejudice,766,778,article723537899.task2-TC.labels
723537899,"Name_Calling,Labeling",436,448,article723537899.task2-TC.labels
723537899,"Name_Calling,Labeling",1100,1113,article723537899.task2-TC.labels
723537899,"Name_Calling,Labeling",1174,1184,article723537899.task2-TC.labels
723537899,Loaded_Language,1264,1323,article723537899.task2-TC.labels
723537899,Loaded_Language,1350,1391,article723537899.task2-TC.labels
723537899,Doubt,1491,1628,article723537899.task2-TC.labels
723537899,Causal_Oversimplification,2228,2300,article723537899.task2-TC.labels
723537899,Doubt,2302,2342,article723537899.task2-TC.labels
723537899,Appeal_to_fear-prejudice,2474,2686,article723537899.task2-TC.labels
723537899,Appeal_to_fear-prejudice,817,871,article723537899.task2-TC.labels
723537899,Doubt,1392,1436,article723537899.task2-TC.labels
723537899,Doubt,1934,1978,article723537899.task2-TC.labels
773937361,Loaded_Language,288,300,article773937361.task2-TC.labels
773937361,Loaded_Language,2285,2290,article773937361.task2-TC.labels
773937361,Appeal_to_fear-prejudice,8373,8390,article773937361.task2-TC.labels
773937361,"Name_Calling,Labeling",3415,3434,article773937361.task2-TC.labels
773937361,Flag-Waving,11237,11248,article773937361.task2-TC.labels
773937361,"Name_Calling,Labeling",494,506,article773937361.task2-TC.labels
773937361,Loaded_Language,918,925,article773937361.task2-TC.labels
773937361,"Name_Calling,Labeling",1020,1069,article773937361.task2-TC.labels
773937361,Loaded_Language,1482,1486,article773937361.task2-TC.labels
773937361,Loaded_Language,1454,1463,article773937361.task2-TC.labels
773937361,Loaded_Language,2360,2367,article773937361.task2-TC.labels
773937361,"Name_Calling,Labeling",4128,4149,article773937361.task2-TC.labels
773937361,Loaded_Language,5543,5571,article773937361.task2-TC.labels
773937361,Loaded_Language,11090,11152,article773937361.task2-TC.labels
773937361,"Name_Calling,Labeling",11158,11164,article773937361.task2-TC.labels
773937361,"Name_Calling,Labeling",527,536,article773937361.task2-TC.labels
773937361,Loaded_Language,1905,1916,article773937361.task2-TC.labels
773937361,Loaded_Language,6959,6974,article773937361.task2-TC.labels
773937361,Loaded_Language,10342,10374,article773937361.task2-TC.labels
773937361,Slogans,16081,16099,article773937361.task2-TC.labels
773937361,"Name_Calling,Labeling",18464,18468,article773937361.task2-TC.labels
773937361,Thought-terminating_Cliches,19641,19654,article773937361.task2-TC.labels
999001621,Doubt,88,156,article999001621.task2-TC.labels
999001621,Doubt,3577,3663,article999001621.task2-TC.labels
999001621,"Name_Calling,Labeling",4208,4315,article999001621.task2-TC.labels
999001621,"Name_Calling,Labeling",4498,4527,article999001621.task2-TC.labels
999001621,"Exaggeration,Minimisation",4928,4985,article999001621.task2-TC.labels
999001621,"Name_Calling,Labeling",5089,5131,article999001621.task2-TC.labels
999001621,Loaded_Language,9108,9121,article999001621.task2-TC.labels
999001621,Doubt,11969,12058,article999001621.task2-TC.labels
999001621,Loaded_Language,3234,3251,article999001621.task2-TC.labels
999001621,Loaded_Language,3984,3997,article999001621.task2-TC.labels
999001621,Doubt,7442,7747,article999001621.task2-TC.labels
999001621,Doubt,8213,8374,article999001621.task2-TC.labels
